customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,revenue_saved,roi
445,High Risk,1,0.9734809398651123,95.1,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.7131986021995544,0.26028233766555786,342.35999999999996,594.0684074878692,0.7352155844370525
446,Low Risk,0,0.04208305478096008,24.15,60.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.04208305478096008,0.0,0.0,0.0,0.0
447,High Risk,1,0.9278583526611328,70.45,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.42179590463638306,0.5060624480247498,253.62,855.6503871202469,2.373749653498332
448,Medium Risk,0,0.4101177752017975,104.85,62.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.4101177752017975,0.0,0.0,0.0,0.0
449,Low Risk,0,0.011196418665349483,88.7,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.011196418665349483,0.0,0.0,0.0,0.0
450,Low Risk,0,0.14118507504463196,19.65,5.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.14118507504463196,0.0,0.0,0.0,0.0
451,High Risk,1,0.8319015502929688,25.05,1.0,1,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.36434870958328247,0.4675528407096863,90.17999999999999,281.0927678346634,2.117018938064575
452,Low Risk,0,0.33868318796157837,20.65,5.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07292164862155914,0.2657615393400192,74.33999999999999,131.71141889691353,0.7717435956001284
453,Medium Risk,1,0.5371954441070557,93.8,33.0,0,0,1,0,1,support_bundle,Support-Paket (-8%),0.40869489312171936,0.1285005509853363,180.096,289.28044037818904,0.6062568873167035
454,High Risk,0,0.8958469033241272,83.25,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4103127717971802,0.485534131526947,299.7,970.0971947908401,2.236894210179647
455,Low Risk,0,0.045175280421972275,26.45,43.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.045175280421972275,0.0,0.0,0.0,0.0
456,Low Risk,0,0.08385249972343445,20.8,24.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.08385249972343445,0.0,0.0,0.0,0.0
457,Low Risk,0,0.19364915788173676,35.05,46.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.043042104691267014,0.15060705319046974,126.17999999999998,126.69065314382314,0.0040470212697984054
458,High Risk,1,0.7629011869430542,70.15,13.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.23714827001094818,0.525752916932106,252.54000000000002,885.1576109468938,2.5050194462140403
459,Medium Risk,0,0.43423929810523987,45.0,19.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07597954571247101,0.35825975239276886,162.0,386.92053258419037,1.3883983492851257
460,High Risk,0,0.7926185727119446,78.75,5.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20166154205799103,0.5909570306539536,283.5,1116.9087879359722,2.9397135376930237
461,Low Risk,0,0.015217813663184643,20.55,69.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.015217813663184643,0.0,0.0,0.0,0.0
462,Medium Risk,0,0.6344106793403625,60.0,20.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2002396583557129,0.43417102098464966,216.0,625.2062702178955,1.8944734732309978
463,Medium Risk,0,0.5204426646232605,49.2,9.0,1,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1263119876384735,0.394130676984787,177.12,465.3895033836365,1.6275378465652468
464,Medium Risk,0,0.6922464370727539,74.25,41.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20168593525886536,0.49056050181388855,267.29999999999995,874.1788142323494,2.2704033454259243
465,High Risk,0,0.9441064596176147,94.1,7.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5635184049606323,0.3805880546569824,338.76,859.520062637329,1.537253697713216
466,Low Risk,0,0.2818615734577179,95.65,69.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.18751202523708344,0.09434954822063446,183.64800000000002,216.5888228952885,0.17936935275793078
467,High Risk,1,0.8652918934822083,25.05,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4418502748012543,0.423441618680954,90.17999999999999,254.57310115098954,1.8229441245396933
468,High Risk,1,0.8736542463302612,74.85,2.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.33337920904159546,0.5402750372886658,269.46,970.550076985359,2.601833581924438
469,Low Risk,0,0.24663549661636353,60.65,12.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.24663549661636353,0.0,0.0,0.0,0.0
470,High Risk,0,0.7096092700958252,79.85,24.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20439989864826202,0.5052093714475632,287.46,968.18323944211,2.368062476317088
471,Low Risk,0,0.23551909625530243,105.25,68.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.23551909625530243,0.0,0.0,0.0,0.0
472,High Risk,1,0.7402318716049194,44.95,2.0,1,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2536456286907196,0.48658624291419983,161.82000000000002,524.9292388558388,2.243908286094665
473,Low Risk,0,0.004470272455364466,65.7,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.004470272455364466,0.0,0.0,0.0,0.0
474,Low Risk,0,0.07906882464885712,116.0,69.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.07906882464885712,0.0,0.0,0.0,0.0
475,Low Risk,0,0.28722450137138367,91.2,37.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.04458224028348923,0.24264226108789444,328.32,531.0953810691833,0.6176150739192962
476,High Risk,1,0.8979002833366394,76.35,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.38547003269195557,0.5124302506446838,274.85999999999996,938.9771912813186,2.416201670964559
477,Medium Risk,0,0.5638428330421448,49.15,6.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13207803666591644,0.43176479637622833,176.94,509.30975380539894,1.8784319758415222
478,Medium Risk,1,0.6698432564735413,100.95,19.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.563603401184082,0.10623985528945923,120.0,257.39792139530186,1.144982678294182
479,Low Risk,0,0.04630890116095543,50.2,52.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.04630890116095543,0.0,0.0,0.0,0.0
480,High Risk,1,0.7099794149398804,90.25,30.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2013898640871048,0.5085895508527756,324.9,1101.604967147112,2.3905970056851706
481,Low Risk,0,0.3857395648956299,103.7,47.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3160804212093353,0.06965914368629456,120.0,173.36767680644988,0.444730640053749
482,Low Risk,0,0.23370882868766785,83.65,68.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.23370882868766785,0.0,0.0,0.0,0.0
483,High Risk,1,0.9305872917175293,87.05,8.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.49581602215766907,0.43477126955986023,313.38,908.32413636446,1.8984751303990681
484,Medium Risk,1,0.412020206451416,85.55,59.0,0,0,1,0,1,support_bundle,Support-Paket (-8%),0.28858092427253723,0.12343928217887878,164.256,253.44553416967392,0.5429910272359848
485,Low Risk,0,0.07379622012376785,83.0,63.0,1,1,0,0,0,none,Kein pos. ROI verfuegbar,0.07379622012376785,0.0,0.0,0.0,0.0
486,Low Risk,0,0.3293890058994293,44.9,19.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.05831887945532799,0.27107012644410133,161.64,292.10516825616355,0.8071341762940087
487,High Risk,0,0.7353453040122986,70.7,2.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16189762949943542,0.5734476745128632,254.52,973.0260141134263,2.8229844967524214
488,Low Risk,0,0.01742798462510109,59.85,60.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.01742798462510109,0.0,0.0,0.0,0.0
489,Medium Risk,0,0.5491376519203186,91.0,20.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.42026394605636597,0.12887370586395264,174.72,281.46017360687256,0.610921323299408
490,Medium Risk,0,0.5798727869987488,20.05,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12167060375213623,0.45820218324661255,72.17999999999999,220.48689057826994,2.0546812216440835
491,High Risk,1,0.8843107223510742,96.4,16.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4561907947063446,0.4281199276447296,347.04,990.4982645988465,1.854132850964864
492,Low Risk,1,0.27248531579971313,19.6,2.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.049512263387441635,0.2229730524122715,70.56,104.88652385473253,0.48648701608181016
493,Low Risk,0,0.1739041805267334,65.2,61.0,0,0,0,0,1,support_bundle,Support-Paket (-8%),0.08832921832799911,0.08557496219873428,125.184,133.9077008485794,0.06968702748417847
494,Medium Risk,0,0.5296092629432678,35.65,11.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1288186013698578,0.40079066157341003,128.33999999999997,342.9164900422096,1.6719377438227339
495,Low Risk,1,0.39229896664619446,55.9,6.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06555023789405823,0.32674872875213623,201.24,438.36609449386594,1.1783248583475747
496,Low Risk,0,0.015002192929387093,24.2,63.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.015002192929387093,0.0,0.0,0.0,0.0
497,Low Risk,0,0.08602651208639145,74.8,70.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.08602651208639145,0.0,0.0,0.0,0.0
498,Low Risk,0,0.1758163720369339,93.5,51.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.1758163720369339,0.0,0.0,0.0,0.0
499,High Risk,1,0.8744770884513855,85.55,10.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.38193264603614807,0.4925444424152374,307.98,1011.2922491669656,2.283629616101583
500,Medium Risk,1,0.42786547541618347,84.05,32.0,0,0,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3237430453300476,0.10412243008613586,120.0,210.03576596975324,0.7502980497479437
501,Medium Risk,1,0.6138573884963989,76.45,7.0,1,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11833444982767105,0.4955229386687279,275.21999999999997,909.185487869382,2.30348625779152
502,Low Risk,0,0.10162834078073502,64.4,48.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.10162834078073502,0.0,0.0,0.0,0.0
503,High Risk,0,0.7586554288864136,106.15,60.0,0,0,1,1,1,support_bundle,Support-Paket (-8%),0.5269523859024048,0.2317030429840088,203.80800000000002,590.2866723060608,1.8962880373001099
504,High Risk,1,0.8157441020011902,74.4,7.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.23251083493232727,0.5832332670688629,267.84000000000003,1041.4213216781618,2.8882217804590864
505,Medium Risk,0,0.6880001425743103,80.0,13.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1436574012041092,0.5443427413702011,288.0,1045.1380634307861,2.628951609134674
506,High Risk,1,0.929019033908844,69.1,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4477672576904297,0.4812517762184143,248.75999999999996,798.1079456806183,2.208345174789429
507,Low Risk,1,0.10778991878032684,70.1,57.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.10778991878032684,0.0,0.0,0.0,0.0
508,Low Risk,0,0.2053057700395584,100.9,55.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.2053057700395584,0.0,0.0,0.0,0.0
509,High Risk,1,0.8882890939712524,95.0,11.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4382087290287018,0.45008036494255066,342.0,1026.1832320690155,2.000535766283671
510,Low Risk,0,0.01612977683544159,19.9,69.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.01612977683544159,0.0,0.0,0.0,0.0
511,Medium Risk,0,0.6576271653175354,95.0,27.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.17508895695209503,0.48253820836544037,342.0,1100.187115073204,2.216921389102936
512,High Risk,1,0.8237298727035522,85.45,17.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.29569751024246216,0.5280323624610901,307.62,1082.8887689352036,2.520215749740601
513,Low Risk,0,0.0496685728430748,38.25,46.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.0496685728430748,0.0,0.0,0.0,0.0
514,Medium Risk,1,0.4152626693248749,20.65,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0848914086818695,0.33037126064300537,74.33999999999999,163.73199677467343,1.2024750709533691
515,Low Risk,1,0.28528425097465515,60.45,53.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.28528425097465515,0.0,0.0,0.0,0.0
516,High Risk,0,0.779011070728302,69.7,8.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.24119076132774353,0.5378203094005585,250.92000000000002,899.6658135652542,2.585468729337056
517,Low Risk,0,0.1698349416255951,94.8,32.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.1698349416255951,0.0,0.0,0.0,0.0
518,Low Risk,0,0.09572984278202057,53.65,25.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.09572984278202057,0.0,0.0,0.0,0.0
519,Low Risk,0,0.0324082151055336,19.85,7.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.0324082151055336,0.0,0.0,0.0,0.0
520,Low Risk,0,0.1510266363620758,20.3,23.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.1510266363620758,0.0,0.0,0.0,0.0
521,High Risk,0,0.7370043396949768,56.4,4.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2501275837421417,0.4868767559528351,203.03999999999996,659.0363768577575,2.245845039685568
522,High Risk,0,0.7584882974624634,45.6,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.22637596726417542,0.532112330198288,164.16,582.3437341690064,2.547415534655254
523,Low Risk,0,0.2986603081226349,45.55,48.0,0,0,0,1,0,support_bundle,Support-Paket (-8%),0.1639942228794098,0.1346660852432251,87.45599999999999,147.21696438789365,0.6833260655403137
524,High Risk,1,0.8614803552627563,74.7,2.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3471522629261017,0.5143280923366547,268.92,922.0874039411545,2.4288539489110312
525,Medium Risk,0,0.44500672817230225,108.1,66.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.44500672817230225,0.0,0.0,0.0,0.0
526,Low Risk,0,0.22421035170555115,64.85,32.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.22421035170555115,0.0,0.0,0.0,0.0
527,Low Risk,0,0.019863847643136978,61.3,56.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.019863847643136978,0.0,0.0,0.0,0.0
528,Medium Risk,0,0.657498836517334,83.85,31.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1414070576429367,0.5160917788743973,301.85999999999996,1038.583095806837,2.440611859162649
529,Low Risk,0,0.16463352739810944,45.0,29.0,0,1,0,1,0,none,Kein pos. ROI verfuegbar,0.16463352739810944,0.0,0.0,0.0,0.0
530,Medium Risk,0,0.6200737357139587,89.1,20.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1154998242855072,0.5045739114284515,320.76,1078.9808521986006,2.3638260761896763
531,Low Risk,0,0.017179027199745178,20.15,40.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.017179027199745178,0.0,0.0,0.0,0.0
532,High Risk,1,0.7560263276100159,24.35,2.0,1,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.31712889671325684,0.43889743089675903,87.66,256.491658616066,1.9259828726450605
533,Low Risk,0,0.03436002507805824,20.4,61.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.03436002507805824,0.0,0.0,0.0,0.0
534,Low Risk,0,0.02964799664914608,63.9,52.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.02964799664914608,0.0,0.0,0.0,0.0
535,Low Risk,0,0.035113975405693054,25.0,13.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.035113975405693054,0.0,0.0,0.0,0.0
536,Medium Risk,0,0.6698929071426392,70.55,6.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12778237462043762,0.5421105325222015,253.98,917.9015536665916,2.6140702168146768
537,Low Risk,1,0.18955892324447632,95.25,57.0,0,0,1,0,1,payment_switch,Kreditkarten-Umstieg,0.11979202181100845,0.06976690143346786,120.0,159.48713667690754,0.32905947230756283
538,Low Risk,0,0.01904328167438507,19.75,61.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.01904328167438507,0.0,0.0,0.0,0.0
539,Low Risk,0,0.2767057716846466,50.15,44.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.05685270205140114,0.21985306963324547,180.53999999999996,264.6151546105742,0.46568713088830327
540,Low Risk,0,0.20005948841571808,98.3,61.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.20005948841571808,0.0,0.0,0.0,0.0
541,Low Risk,0,0.060447096824645996,20.15,17.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.060447096824645996,0.0,0.0,0.0,0.0
542,High Risk,0,0.754204511642456,70.3,3.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15949422121047974,0.5947102904319763,253.07999999999998,1003.3952020168304,2.964735269546509
543,Low Risk,0,0.012379533611238003,58.65,71.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.012379533611238003,0.0,0.0,0.0,0.0
544,Low Risk,0,0.32165470719337463,96.75,35.0,0,1,1,1,0,contract_1y,Jahresvertrag 1J (-10%),0.13811048865318298,0.18354421854019165,232.20000000000002,426.189675450325,0.8354421854019164
545,Low Risk,0,0.004584236070513725,24.25,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.004584236070513725,0.0,0.0,0.0,0.0
546,Low Risk,0,0.06263968348503113,49.65,7.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.06263968348503113,0.0,0.0,0.0,0.0
547,Low Risk,0,0.05135155841708183,19.8,21.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.05135155841708183,0.0,0.0,0.0,0.0
548,Low Risk,0,0.11618184298276901,19.75,50.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.11618184298276901,0.0,0.0,0.0,0.0
549,Low Risk,0,0.18655608594417572,100.7,61.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.18655608594417572,0.0,0.0,0.0,0.0
550,Low Risk,0,0.16792082786560059,73.0,68.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.16792082786560059,0.0,0.0,0.0,0.0
551,Low Risk,0,0.015690866857767105,20.1,46.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.015690866857767105,0.0,0.0,0.0,0.0
552,Medium Risk,0,0.6238056421279907,19.9,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14971767365932465,0.4740879684686661,71.64,226.42441374063492,2.160586456457774
553,Medium Risk,1,0.6699720025062561,49.15,52.0,1,0,0,1,1,support_bundle,Support-Paket (-8%),0.438337117433548,0.23163488507270813,94.368,273.23651043176653,1.895436063408852
554,High Risk,1,0.8587709069252014,74.9,6.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.31246843934059143,0.54630246758461,269.64000000000004,982.033315730095,2.642016450564066
555,Medium Risk,0,0.5411937832832336,45.9,29.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14499971270561218,0.39619407057762146,165.24,436.44738814830777,1.6412938038508094
556,Medium Risk,0,0.5322051048278809,56.75,4.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13392454385757446,0.3982805609703064,204.29999999999998,542.4581240415573,1.655203739802043
557,Medium Risk,1,0.6312597393989563,85.95,32.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14177937805652618,0.4894803613424301,309.42,1009.7000893771649,2.263202408949534
558,High Risk,0,0.8061684370040894,99.85,21.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.26460322737693787,0.5415652096271515,359.46,1297.8068683505057,2.6104347308476763
559,Low Risk,0,0.042679570615291595,20.0,43.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.042679570615291595,0.0,0.0,0.0,0.0
560,Low Risk,0,0.09368421882390976,19.7,56.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.09368421882390976,0.0,0.0,0.0,0.0
561,High Risk,0,0.7430487275123596,24.3,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2386532425880432,0.5043954849243164,87.48,294.1634468078613,2.362636566162109
562,High Risk,1,0.7718004584312439,99.0,13.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.22166812419891357,0.5501323342323303,356.4,1307.1144261360168,2.6675488948822026
563,Medium Risk,0,0.6075063943862915,91.05,48.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.18160071969032288,0.42590567469596863,327.78,930.6890803456306,1.839371164639791
564,High Risk,1,0.8339959383010864,99.8,4.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.4682754576206207,0.3657204806804657,359.28,875.9736953258514,1.4381365378697715
565,High Risk,0,0.797368049621582,55.3,2.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.29510271549224854,0.5022653341293335,199.07999999999998,666.6065514564514,2.348435560862223
566,High Risk,1,0.7555319666862488,75.55,5.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1860003024339676,0.5695316642522812,271.98,1032.6748136222363,2.7968777616818747
567,Low Risk,0,0.2653558552265167,20.4,1.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.2653558552265167,0.0,0.0,0.0,0.0
568,Medium Risk,1,0.5917267203330994,40.65,24.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14071695506572723,0.45100976526737213,146.33999999999997,440.0051269948483,2.0067317684491486
569,High Risk,1,0.712303876876831,53.95,1.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18366412818431854,0.5286397486925125,194.21999999999997,684.4827466070652,2.524264991283417
570,Medium Risk,1,0.5052136182785034,68.25,33.0,0,0,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.22899676859378815,0.27621684968471527,163.8,452.4431997835636,1.7621684968471525
571,Low Risk,0,0.0853017270565033,81.15,63.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.0853017270565033,0.0,0.0,0.0,0.0
572,High Risk,1,0.7455427050590515,76.5,37.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.25723764300346375,0.48830506205558777,275.4,896.5280939340591,2.2553670803705854
573,Medium Risk,0,0.5348734259605408,69.75,25.0,0,0,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.2506554424762726,0.2842179834842682,167.4,475.78090435266495,1.8421798348426819
574,Low Risk,0,0.23135365545749664,19.95,7.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.03703531250357628,0.19431834295392036,71.82,93.03962260633706,0.29545561969280243
575,Low Risk,0,0.3577367067337036,54.9,28.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0648176446557045,0.2929190620779991,197.64,385.9501561939717,0.9527937471866611
576,High Risk,1,0.7862744331359863,77.65,9.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19350403547286987,0.5927703976631165,279.54,1104.6869130849839,2.9518026510874433
577,Medium Risk,0,0.6446202397346497,20.65,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14331969618797302,0.5013005435466766,74.33999999999999,248.44454938173294,2.3420036236445116
578,Low Risk,0,0.23049567639827728,81.4,52.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.23049567639827728,0.0,0.0,0.0,0.0
579,Medium Risk,1,0.5405672788619995,50.15,16.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.12884438037872314,0.41172289848327637,180.53999999999996,495.5496806144714,1.744819323221843
580,High Risk,1,0.7697654366493225,83.75,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.222001314163208,0.5477641224861145,301.5,1101.0058861970901,2.6517608165740967
581,Low Risk,0,0.09570802748203278,91.7,68.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.09570802748203278,0.0,0.0,0.0,0.0
