customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,expected_cost,revenue_saved,roi
686,Low Risk,0,0.17663785815238953,104.05,71.0,1,0,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.17663785815238953,0.0,0.0,0.0,0.0,0.0
687,Medium Risk,0,0.5518865585327148,100.05,22.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.4121335446834564,0.13975301384925842,192.096,57.6288,100.67248105645177,0.74691267311573
688,Medium Risk,0,0.5093216300010681,55.2,4.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.12263959646224976,0.38668203353881836,198.71999999999997,59.615999999999985,153.68290740966796,1.577880223592123
689,Medium Risk,0,0.6589056253433228,74.0,55.0,0,0,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.3603917360305786,0.29851388931274414,177.60000000000002,53.28000000000001,159.04820022583007,1.985138893127441
690,Low Risk,0,0.0068475836887955666,26.0,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0068475836887955666,0.0,0.0,0.0,0.0,0.0
691,Medium Risk,0,0.5069484710693359,85.5,55.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.147030770778656,0.35991770029067993,307.79999999999995,92.33999999999999,221.56533629894255,1.3994513352712
692,Low Risk,0,0.15630698204040527,24.25,38.0,0,0,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.15630698204040527,0.0,0.0,0.0,0.0,0.0
693,High Risk,0,0.7209467887878418,24.9,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1994301825761795,0.5215166062116623,89.63999999999999,76.892,93.49749716162681,0.21595871042015835
694,Low Risk,0,0.08253680914640427,66.2,71.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.08253680914640427,0.0,0.0,0.0,0.0,0.0
695,Low Risk,0,0.19056542217731476,20.2,6.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.19056542217731476,0.0,0.0,0.0,0.0,0.0
696,Low Risk,0,0.014228825457394123,84.9,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.014228825457394123,0.0,0.0,0.0,0.0,0.0
697,High Risk,0,0.8097479939460754,25.25,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.31918007135391235,0.4905679225921631,90.89999999999999,77.27,89.18524832725524,0.15420277374472943
698,High Risk,0,0.716776967048645,69.9,7.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1379317343235016,0.5788452327251434,251.64000000000004,125.492,291.3212287259102,1.3214326708149537
699,High Risk,0,0.7289317846298218,57.55,3.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2602558434009552,0.4686759412288666,207.17999999999995,112.15399999999998,194.20056300759313,0.7315527133012926
700,Medium Risk,0,0.436048686504364,30.2,49.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11763148754835129,0.3184171989560127,108.71999999999998,32.61599999999999,69.23663574099541,1.1227813263734188
701,Low Risk,0,0.09890907257795334,56.05,0.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.09890907257795334,0.0,0.0,0.0,0.0,0.0
702,Low Risk,0,0.019388599321246147,111.65,72.0,1,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.019388599321246147,0.0,0.0,0.0,0.0,0.0
703,Low Risk,0,0.20010368525981903,20.85,23.0,0,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.20010368525981903,0.0,0.0,0.0,0.0,0.0
704,Low Risk,0,0.01194450818002224,86.6,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01194450818002224,0.0,0.0,0.0,0.0,0.0
705,High Risk,1,0.847403883934021,50.45,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.29915663599967957,0.5482472479343414,181.62,104.48599999999999,199.14533033967018,0.9059522839391899
706,Medium Risk,1,0.6971517205238342,75.3,15.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1674569845199585,0.5296947360038757,271.08,81.324,287.17929807186124,2.531298240025838
707,Medium Risk,1,0.5644736886024475,80.15,29.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10358425229787827,0.46088943630456924,288.54,86.562,265.9700759026408,2.0725962420304613
708,High Risk,0,0.795870304107666,60.25,3.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.30408555269241333,0.4917847514152527,216.89999999999998,115.07,213.3362251639366,0.8539691071863789
709,Low Risk,0,0.19451017677783966,79.05,60.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.19451017677783966,0.0,0.0,0.0,0.0,0.0
710,Low Risk,1,0.23598957061767578,20.95,4.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.23598957061767578,0.0,0.0,0.0,0.0,0.0
711,High Risk,1,0.7885216474533081,100.45,17.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2535303831100464,0.5349912643432617,361.62,158.486,386.9270820236206,1.441395972032991
712,Low Risk,0,0.06253079324960709,105.6,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06253079324960709,0.0,0.0,0.0,0.0,0.0
713,Low Risk,0,0.05199402943253517,49.85,12.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05199402943253517,0.0,0.0,0.0,0.0,0.0
714,Medium Risk,0,0.500248908996582,96.35,40.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10267464816570282,0.3975742608308792,346.85999999999996,104.05799999999998,275.8052162235975,1.6504950722058613
715,Low Risk,0,0.15232408046722412,110.5,64.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.15232408046722412,0.0,0.0,0.0,0.0,0.0
716,High Risk,0,0.8242043852806091,79.55,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2781592309474945,0.5460451543331146,286.38,135.914,312.7528225958347,1.3011082198731163
717,Low Risk,0,0.1987084299325943,49.35,67.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1987084299325943,0.0,0.0,0.0,0.0,0.0
718,High Risk,0,0.806448221206665,50.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.269395112991333,0.537053108215332,182.7,104.81,196.2392057418823,0.8723328474561807
719,Medium Risk,1,0.575824499130249,73.85,16.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10005854815244675,0.4757659509778023,265.85999999999996,79.75799999999998,252.97427145391703,2.1717730065186824
720,Low Risk,0,0.006603658199310303,19.55,48.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.006603658199310303,0.0,0.0,0.0,0.0,0.0
721,Low Risk,0,0.2559325397014618,20.1,2.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2559325397014618,0.0,0.0,0.0,0.0,0.0
722,Low Risk,1,0.06718101352453232,20.4,45.0,0,0,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.06718101352453232,0.0,0.0,0.0,0.0,0.0
723,Low Risk,1,0.014916989021003246,19.3,2.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.014916989021003246,0.0,0.0,0.0,0.0,0.0
724,Medium Risk,0,0.6760514378547668,68.65,21.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1670483499765396,0.5090030878782272,247.14000000000004,74.14200000000001,251.59004627645015,2.3933539191881814
725,Low Risk,0,0.10819366574287415,74.1,70.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.10819366574287415,0.0,0.0,0.0,0.0,0.0
726,Low Risk,0,0.3171598017215729,90.8,53.0,0,1,1,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.3171598017215729,0.0,0.0,0.0,0.0,0.0
727,Medium Risk,1,0.6993628144264221,74.4,2.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14535444974899292,0.5540083646774292,267.84000000000003,80.352,296.7712007904053,2.6933890978495283
728,Low Risk,1,0.09028990566730499,113.15,68.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.09028990566730499,0.0,0.0,0.0,0.0,0.0
729,Low Risk,0,0.08469050377607346,25.05,48.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.08469050377607346,0.0,0.0,0.0,0.0,0.0
730,Low Risk,0,0.012235095724463463,19.6,21.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.012235095724463463,0.0,0.0,0.0,0.0,0.0
731,Low Risk,0,0.046875447034835815,19.95,19.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.046875447034835815,0.0,0.0,0.0,0.0,0.0
732,Low Risk,0,0.10046743601560593,43.9,67.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.10046743601560593,0.0,0.0,0.0,0.0,0.0
733,Low Risk,0,0.22233645617961884,64.5,30.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22233645617961884,0.0,0.0,0.0,0.0,0.0
734,Low Risk,0,0.20032094419002533,108.5,63.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.20032094419002533,0.0,0.0,0.0,0.0,0.0
735,Low Risk,0,0.2584843337535858,20.35,11.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2584843337535858,0.0,0.0,0.0,0.0,0.0
736,High Risk,1,0.8813055157661438,59.85,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4051138460636139,0.4761916697025299,215.45999999999998,114.63799999999999,205.20051430821417,0.789986865683405
737,Low Risk,1,0.3734161853790283,48.55,11.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3734161853790283,0.0,0.0,0.0,0.0,0.0
738,Low Risk,0,0.2827664315700531,100.25,67.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2827664315700531,0.0,0.0,0.0,0.0,0.0
739,Low Risk,0,0.15191441774368286,97.65,69.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.15191441774368286,0.0,0.0,0.0,0.0,0.0
740,Medium Risk,0,0.5418847799301147,105.15,45.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1730094850063324,0.36887529492378235,378.54,113.562,279.26810828089714,1.4591686328252156
741,Low Risk,0,0.019527317956089973,19.55,30.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.019527317956089973,0.0,0.0,0.0,0.0,0.0
742,Medium Risk,1,0.65679931640625,72.65,16.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17258888483047485,0.48421043157577515,261.54,78.462,253.2807925486565,2.2280695438385014
743,Low Risk,0,0.07371487468481064,108.3,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07371487468481064,0.0,0.0,0.0,0.0,0.0
744,High Risk,1,0.8408755660057068,84.5,5.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27276360988616943,0.5681119561195374,304.2,141.26,345.63931410312654,1.4468307666935194
745,Low Risk,0,0.3856324255466461,93.55,33.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.3856324255466461,0.0,0.0,0.0,0.0,0.0
746,Low Risk,0,0.0134549830108881,38.5,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0134549830108881,0.0,0.0,0.0,0.0,0.0
747,Medium Risk,1,0.5008251667022705,89.3,45.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11206464469432831,0.3887605220079422,321.48,96.444,249.9574652302265,1.5917368133862808
748,Medium Risk,1,0.6919929385185242,29.95,9.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2143438756465912,0.477649062871933,107.82,32.346,103.00024391770361,2.1843270858128863
749,Low Risk,0,0.02769147790968418,25.0,39.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02769147790968418,0.0,0.0,0.0,0.0,0.0
750,Low Risk,1,0.2555788457393646,19.65,8.0,1,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.2555788457393646,0.0,0.0,0.0,0.0,0.0
751,Low Risk,0,0.03523653745651245,20.25,41.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.03523653745651245,0.0,0.0,0.0,0.0,0.0
752,High Risk,0,0.929019033908844,69.9,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4477672576904297,0.4812517762184143,251.64000000000004,125.492,242.20439393520357,0.9300385198674302
753,Medium Risk,1,0.6866268515586853,106.35,34.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27303972840309143,0.41358712315559387,382.85999999999996,114.85799999999999,316.69193194270133,1.7572474877039592
754,Medium Risk,0,0.6605939269065857,85.65,32.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14308768510818481,0.5175062417984009,308.34000000000003,92.50200000000001,319.1357491922378,2.4500416119893385
755,High Risk,0,0.7016746997833252,50.2,2.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.17584186792373657,0.5258328318595886,180.72,104.21600000000001,190.05701874732972,0.8236836833819156
756,High Risk,1,0.7329514622688293,99.45,69.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.31418007612228394,0.4187713861465454,358.02,157.406,299.8570633363724,0.9049913175887347
757,High Risk,0,0.8681671619415283,95.1,22.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.39923015236854553,0.4689370095729828,342.35999999999996,152.70799999999997,321.09054919481275,1.102643929557147
758,Low Risk,0,0.12859851121902466,100.1,44.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.12859851121902466,0.0,0.0,0.0,0.0,0.0
759,Low Risk,0,0.012019291520118713,83.6,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.012019291520118713,0.0,0.0,0.0,0.0,0.0
760,Low Risk,0,0.05547938495874405,80.65,69.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05547938495874405,0.0,0.0,0.0,0.0,0.0
761,High Risk,1,0.7331849336624146,89.75,7.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.16320645809173584,0.5699784755706787,323.1,146.93,368.32009091377256,1.5067725509683014
762,Medium Risk,1,0.5560713410377502,95.15,18.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11779695004224777,0.43827439099550247,342.54,102.762,300.25301978319885,1.92182927330335
763,Low Risk,1,0.12009408324956894,60.35,48.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.12009408324956894,0.0,0.0,0.0,0.0,0.0
764,High Risk,1,0.8090097308158875,87.25,14.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2702995538711548,0.5387101769447327,314.1,144.23000000000002,338.41773315668104,1.3463754638887957
765,Medium Risk,0,0.5616951584815979,66.65,8.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1359606236219406,0.4257345348596573,239.94,71.982,204.30148858845232,1.8382302323977149
766,Low Risk,0,0.01676715537905693,65.1,62.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01676715537905693,0.0,0.0,0.0,0.0,0.0
767,Medium Risk,0,0.5291638374328613,36.65,37.0,1,0,0,1,1,contract_1y,Jahresvertrag 1J (-10%),0.29922211170196533,0.229941725730896,87.96000000000001,26.388,60.677022585868826,1.2994172573089593
768,High Risk,0,0.7106342315673828,24.2,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19534912705421448,0.5152851045131683,87.12,76.136,89.78327661037444,0.17924866830900557
769,High Risk,0,0.7251319885253906,99.05,54.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.30948102474212646,0.41565096378326416,356.5799999999999,156.974,296.42564133167264,0.8883741341347781
770,Medium Risk,1,0.6167107224464417,89.85,24.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11773420125246048,0.49897652119398117,323.46,97.038,322.79789109081025,2.326510141293207
771,High Risk,1,0.9453646540641785,79.15,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5173617601394653,0.42800289392471313,284.94,135.482,243.91028918981556,0.8003150912284699
772,Medium Risk,1,0.6610457301139832,102.8,21.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1562507599592209,0.5047949701547623,370.0799999999999,111.02399999999997,373.62904510974886,2.365299801031749
773,Medium Risk,0,0.5217241048812866,102.7,52.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13751006126403809,0.38421404361724854,369.71999999999997,110.91599999999998,284.10323241233823,1.5614269574483235
774,Low Risk,0,0.02670208178460598,75.55,63.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02670208178460598,0.0,0.0,0.0,0.0,0.0
775,Low Risk,0,0.26948389410972595,98.45,61.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.26948389410972595,0.0,0.0,0.0,0.0,0.0
776,Medium Risk,1,0.6540992856025696,90.5,22.0,1,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.150338277220726,0.5037610083818436,325.79999999999995,97.73999999999998,328.25067306160923,2.3584067225456242
777,Low Risk,0,0.2450670599937439,44.6,14.0,0,0,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.2450670599937439,0.0,0.0,0.0,0.0,0.0
778,Medium Risk,0,0.5033473372459412,51.35,41.0,0,0,0,0,1,support_bundle,Support-Paket (-8%),0.30810245871543884,0.19524487853050232,98.59200000000001,29.577600000000004,72.18593649029731,1.4405609816312783
779,Medium Risk,1,0.6152259707450867,79.2,40.0,1,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15528827905654907,0.4599376916885376,285.12,85.536,262.27486930847164,2.0662512779235835
780,Low Risk,0,0.01695147342979908,25.0,60.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01695147342979908,0.0,0.0,0.0,0.0,0.0
781,Low Risk,0,0.01270344853401184,75.1,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01270344853401184,0.0,0.0,0.0,0.0,0.0
782,Low Risk,0,0.018136290833353996,45.25,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.018136290833353996,0.0,0.0,0.0,0.0,0.0
783,Low Risk,0,0.19606280326843262,109.2,64.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.19606280326843262,0.0,0.0,0.0,0.0,0.0
784,Low Risk,0,0.044194597750902176,80.8,61.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.044194597750902176,0.0,0.0,0.0,0.0,0.0
785,Low Risk,0,0.21088340878486633,75.5,67.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.21088340878486633,0.0,0.0,0.0,0.0,0.0
786,High Risk,1,0.8058784604072571,89.6,4.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.21698233485221863,0.5888961255550385,322.56,146.768,379.90866851806635,1.5884979594875337
787,Medium Risk,1,0.6588779091835022,104.75,42.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.23573946952819824,0.42313843965530396,377.09999999999997,113.12999999999998,319.13101118803024,1.82092293103536
788,Medium Risk,0,0.6027097105979919,49.8,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10934574902057648,0.49336396157741547,179.27999999999997,53.78399999999999,176.90058206319807,2.2890930771827698
789,Medium Risk,0,0.41558095812797546,98.0,56.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.41558095812797546,0.0,0.0,0.0,0.0,0.0
790,Low Risk,0,0.023926246911287308,19.45,49.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.023926246911287308,0.0,0.0,0.0,0.0,0.0
791,High Risk,1,0.7924100160598755,88.7,20.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2638123035430908,0.5285977125167847,319.32,145.796,337.5836431217194,1.315452022838208
792,Medium Risk,1,0.693902313709259,89.4,22.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17520718276500702,0.518695130944252,321.84000000000003,96.552,333.87368188619615,2.4579675396283465
793,High Risk,1,0.8993449211120605,84.4,6.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3848488926887512,0.5144960284233093,303.84000000000003,141.152,312.64894655227664,1.2149806347219783
794,Low Risk,0,0.03604299947619438,19.75,61.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.03604299947619438,0.0,0.0,0.0,0.0,0.0
795,Low Risk,0,0.08668741583824158,70.15,60.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.08668741583824158,0.0,0.0,0.0,0.0,0.0
796,High Risk,0,0.9338924884796143,79.15,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.4253818392753601,0.5085106492042542,284.94,135.482,289.79004876852036,1.1389560883993473
797,Low Risk,1,0.3194051682949066,106.0,61.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.3194051682949066,0.0,0.0,0.0,0.0,0.0
798,Low Risk,0,0.027500005438923836,24.7,64.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.027500005438923836,0.0,0.0,0.0,0.0,0.0
799,Low Risk,0,0.09522460401058197,45.05,39.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.09522460401058197,0.0,0.0,0.0,0.0,0.0
800,Low Risk,0,0.00752799678593874,24.05,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.00752799678593874,0.0,0.0,0.0,0.0,0.0
801,High Risk,0,0.8441236019134521,75.85,9.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2945481538772583,0.5495754480361938,273.06,131.918,300.1341436815261,1.2751568677627472
802,High Risk,1,0.8945999145507812,100.2,14.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.46728959679603577,0.4273103177547455,360.71999999999997,158.216,308.2787556409836,0.9484676369076679
803,High Risk,1,0.929019033908844,69.9,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4477672576904297,0.4812517762184143,251.64000000000004,125.492,242.20439393520357,0.9300385198674302
804,Medium Risk,0,0.5318132638931274,71.95,13.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.12625320255756378,0.40556006133556366,259.02,77.70599999999999,210.0963341742754,1.7037337422370915
805,Medium Risk,0,0.4390246868133545,65.5,10.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.0847192108631134,0.3543054759502411,235.79999999999998,70.74,167.0904624581337,1.3620365063349407
806,High Risk,0,0.7800177335739136,99.05,35.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3097567856311798,0.47026094794273376,356.5799999999999,156.974,335.37129763484,1.1364767263039741
807,High Risk,1,0.8722432255744934,100.8,13.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4217377305030823,0.45050549507141113,362.88,158.86399999999998,326.9588681030273,1.0581054745129632
808,Low Risk,0,0.16874322295188904,109.05,68.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.16874322295188904,0.0,0.0,0.0,0.0,0.0
809,Low Risk,0,0.34488385915756226,91.35,63.0,0,0,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.34488385915756226,0.0,0.0,0.0,0.0,0.0
810,Low Risk,0,0.2643350064754486,29.3,43.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2643350064754486,0.0,0.0,0.0,0.0,0.0
811,Low Risk,0,0.3173598051071167,99.65,63.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3173598051071167,0.0,0.0,0.0,0.0,0.0
812,High Risk,0,0.8813867568969727,95.6,14.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.45431745052337646,0.4270693063735962,344.15999999999997,153.248,293.9603449630737,0.9182002046556803
813,Medium Risk,0,0.6831645369529724,83.05,22.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19803059101104736,0.48513394594192505,298.98,89.694,290.0906943154335,2.2342263062795
814,Low Risk,0,0.1735820323228836,59.75,22.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1735820323228836,0.0,0.0,0.0,0.0,0.0
815,Low Risk,0,0.12753839790821075,19.4,2.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.12753839790821075,0.0,0.0,0.0,0.0,0.0
